100,HP3458A,2023-07-28_17:54:27,0.9999971230,23.41,54.01
101,34461A-LAN,2023-07-28_17:54:31,0.9999993900,23.44,53.92
102,HP3458A,2023-07-28_17:54:32,0.9999970864,23.43,53.99
103,34461A-LAN,2023-07-28_17:54:36,0.9999992990,23.43,54.24
104,HP3458A,2023-07-28_17:54:37,0.9999968331,23.43,54.24
105,34461A-LAN,2023-07-28_17:54:41,0.9999994250,23.43,54.62
106,HP3458A,2023-07-28_17:54:42,0.9999966266,23.43,54.62
107,34461A-LAN,2023-07-28_17:54:46,0.9999999570,23.44,54.78
108,HP3458A,2023-07-28_17:54:47,0.9999969590,23.44,54.78
109,34461A-LAN,2023-07-28_17:54:51,1.0000002400,23.4,54.77
110,HP3458A,2023-07-28_17:54:52,0.9999965022,23.4,54.77
111,34461A-LAN,2023-07-28_17:54:56,0.9999993570,23.39,54.13
112,HP3458A,2023-07-28_17:54:57,0.9999971860,23.39,54.13
113,34461A-LAN,2023-07-28_17:55:01,0.9999996690,23.41,53.98
114,HP3458A,2023-07-28_17:55:02,0.9999973207,23.41,53.98
115,34461A-LAN,2023-07-28_17:55:06,0.9999993270,23.4,53.84
116,HP3458A,2023-07-28_17:55:07,0.9999973119,23.4,53.84
117,34461A-LAN,2023-07-28_17:55:11,0.9999999700,23.4,53.79
118,HP3458A,2023-07-28_17:55:12,0.9999972036,23.4,53.79
119,34461A-LAN,2023-07-28_17:55:16,1.0000000200,23.39,53.64
120,HP3458A,2023-07-28_17:55:17,0.9999973529,23.39,53.68
121,34461A-LAN,2023-07-28_17:55:21,0.9999991930,23.41,53.69
122,HP3458A,2023-07-28_17:55:22,0.9999972036,23.41,53.69
123,34461A-LAN,2023-07-28_17:55:26,0.9999996060,23.41,53.72
124,HP3458A,2023-07-28_17:55:27,0.9999964905,23.43,53.69
125,34461A-LAN,2023-07-28_17:55:31,0.9999991910,23.41,53.72
126,HP3458A,2023-07-28_17:55:32,0.9999965900,23.41,53.72
127,34461A-LAN,2023-07-28_17:55:36,0.9999984510,23.41,53.73
128,HP3458A,2023-07-28_17:55:37,0.9999967760,23.41,53.69
129,34461A-LAN,2023-07-28_17:55:41,0.9999995090,23.4,53.70
130,HP3458A,2023-07-28_17:55:42,0.9999970571,23.4,53.70
131,34461A-LAN,2023-07-28_17:55:46,0.9999991360,23.4,53.70
132,HP3458A,2023-07-28_17:55:47,0.9999967013,23.41,53.76
133,34461A-LAN,2023-07-28_17:55:51,0.9999998510,23.43,54.14
134,HP3458A,2023-07-28_17:55:52,0.9999972592,23.43,54.14
135,34461A-LAN,2023-07-28_17:55:56,0.9999991650,23.4,54.01
136,HP3458A,2023-07-28_17:55:57,0.9999969722,23.39,54.01
137,34461A-LAN,2023-07-28_17:56:01,0.9999999480,23.41,54.40
138,HP3458A,2023-07-28_17:56:02,0.9999975082,23.41,54.40
139,34461A-LAN,2023-07-28_17:56:06,0.9999997880,23.41,54.79
140,HP3458A,2023-07-28_17:56:07,0.9999970235,23.41,54.90
141,34461A-LAN,2023-07-28_17:56:11,0.9999998070,23.39,54.70
142,HP3458A,2023-07-28_17:56:12,0.9999969546,23.39,54.70
143,34461A-LAN,2023-07-28_17:56:16,0.9999994930,23.41,54.80
144,HP3458A,2023-07-28_17:56:17,0.9999969913,23.41,54.80
145,34461A-LAN,2023-07-28_17:56:21,0.9999993960,23.39,54.74
146,HP3458A,2023-07-28_17:56:22,0.9999972241,23.39,54.74
147,34461A-LAN,2023-07-28_17:56:26,1.0000000200,23.43,54.59
148,HP3458A,2023-07-28_17:56:27,0.9999969415,23.43,54.49
149,34461A-LAN,2023-07-28_17:56:31,0.9999991400,23.4,54.25
150,HP3458A,2023-07-28_17:56:32,0.9999970718,23.4,54.10
151,34461A-LAN,2023-07-28_17:56:36,0.9999989530,23.41,54.11
152,HP3458A,2023-07-28_17:56:37,0.9999969854,23.4,54.04
153,34461A-LAN,2023-07-28_17:56:41,0.9999993690,23.37,53.67
154,HP3458A,2023-07-28_17:56:42,0.9999971977,23.37,53.67
155,34461A-LAN,2023-07-28_17:56:46,0.9999989470,23.36,53.74
156,HP3458A,2023-07-28_17:56:47,0.9999969239,23.39,53.86
157,34461A-LAN,2023-07-28_17:56:51,0.9999986730,23.36,53.99
158,HP3458A,2023-07-28_17:56:52,0.9999968126,23.36,53.99
159,34461A-LAN,2023-07-28_17:56:56,0.9999999200,23.36,54.00
160,HP3458A,2023-07-28_17:56:57,0.9999971172,23.34,54.07
161,34461A-LAN,2023-07-28_17:57:01,0.9999998680,23.33,54.27
162,HP3458A,2023-07-28_17:57:02,0.9999967994,23.33,54.27
163,34461A-LAN,2023-07-28_17:57:06,0.9999995420,23.36,54.49
164,HP3458A,2023-07-28_17:57:07,0.9999970176,23.33,54.48
165,34461A-LAN,2023-07-28_17:57:11,0.9999990310,23.34,54.25
166,HP3458A,2023-07-28_17:57:12,0.9999967291,23.34,54.25
167,34461A-LAN,2023-07-28_17:57:16,0.9999993890,23.34,54.06
168,HP3458A,2023-07-28_17:57:17,0.9999974188,23.36,53.99
169,34461A-LAN,2023-07-28_17:57:21,1.0000001100,23.33,54.10
170,HP3458A,2023-07-28_17:57:22,0.9999971948,23.33,54.10
171,34461A-LAN,2023-07-28_17:57:26,0.9999991280,23.33,54.39
172,HP3458A,2023-07-28_17:57:27,0.9999966222,23.33,54.33
173,34461A-LAN,2023-07-28_17:57:31,1.0000000500,23.33,54.39
174,HP3458A,2023-07-28_17:57:32,0.9999970733,23.33,54.39
175,34461A-LAN,2023-07-28_17:57:36,0.9999994840,23.3,54.48
176,HP3458A,2023-07-28_17:57:37,0.9999972109,23.33,54.52
177,34461A-LAN,2023-07-28_17:57:41,0.9999995150,23.33,54.45
178,HP3458A,2023-07-28_17:57:42,0.9999968024,23.33,54.45
179,34461A-LAN,2023-07-28_17:57:46,0.9999996390,23.37,54.21
180,HP3458A,2023-07-28_17:57:47,0.9999965842,23.37,54.21
181,34461A-LAN,2023-07-28_17:57:51,1.0000005200,23.37,54.25
182,HP3458A,2023-07-28_17:57:52,0.9999972651,23.37,54.25
183,34461A-LAN,2023-07-28_17:57:56,1.0000000800,23.39,54.38
184,HP3458A,2023-07-28_17:57:57,0.9999975594,23.37,54.41
185,34461A-LAN,2023-07-28_17:58:01,0.9999996250,23.39,54.49
186,HP3458A,2023-07-28_17:58:02,0.9999973896,23.39,54.49
187,34461A-LAN,2023-07-28_17:58:06,0.9999998860,23.4,54.71
188,HP3458A,2023-07-28_17:58:07,0.9999969019,23.4,54.71
189,34461A-LAN,2023-07-28_17:58:11,0.9999997680,23.41,54.48
190,HP3458A,2023-07-28_17:58:12,0.9999974101,23.41,54.48
191,34461A-LAN,2023-07-28_17:58:16,0.9999987970,23.4,54.18
192,HP3458A,2023-07-28_17:58:17,0.9999970440,23.4,54.19
193,34461A-LAN,2023-07-28_17:58:21,0.9999999050,23.36,53.86
194,HP3458A,2023-07-28_17:58:22,0.9999974789,23.36,53.86
195,34461A-LAN,2023-07-28_17:58:26,0.9999984970,23.39,53.86
196,HP3458A,2023-07-28_17:58:27,0.9999968141,23.39,53.80
197,34461A-LAN,2023-07-28_17:58:31,0.9999994020,23.36,53.68
198,HP3458A,2023-07-28_17:58:32,0.9999968917,23.36,53.68
199,34461A-LAN,2023-07-28_17:58:36,0.9999989800,23.34,53.69
200,HP3458A,2023-07-28_17:58:37,0.9999968009,23.34,53.74
201,34461A-LAN,2023-07-28_17:58:41,0.9999997380,23.33,53.91
202,HP3458A,2023-07-28_17:58:42,0.9999973559,23.33,53.91
203,34461A-LAN,2023-07-28_17:58:46,0.9999998460,23.33,53.96
204,HP3458A,2023-07-28_17:58:47,0.9999967277,23.34,54.03
205,34461A-LAN,2023-07-28_17:58:51,0.9999991420,23.34,54.42
206,HP3458A,2023-07-28_17:58:52,0.9999969986,23.34,54.42
207,34461A-LAN,2023-07-28_17:58:56,0.9999993520,23.34,54.27
208,HP3458A,2023-07-28_17:58:57,0.9999970776,23.34,54.23
209,34461A-LAN,2023-07-28_17:59:01,0.9999988680,23.34,54.08
210,HP3458A,2023-07-28_17:59:02,0.9999961668,23.34,54.08
211,34461A-LAN,2023-07-28_17:59:06,0.9999990440,23.34,54.00
212,HP3458A,2023-07-28_17:59:07,0.9999968668,23.34,53.90
213,34461A-LAN,2023-07-28_17:59:11,0.9999992670,23.37,53.79
214,HP3458A,2023-07-28_17:59:12,0.9999965754,23.37,53.79
215,34461A-LAN,2023-07-28_17:59:16,0.9999997360,23.31,53.91
216,HP3458A,2023-07-28_17:59:17,0.9999965886,23.31,53.91
217,34461A-LAN,2023-07-28_17:59:21,0.9999992890,23.36,54.01
218,HP3458A,2023-07-28_17:59:22,0.9999967570,23.36,54.01
219,34461A-LAN,2023-07-28_17:59:26,0.9999990570,23.34,54.30
220,HP3458A,2023-07-28_17:59:27,0.9999966061,23.34,54.30
221,34461A-LAN,2023-07-28_17:59:31,0.9999994490,23.39,54.51
222,HP3458A,2023-07-28_17:59:32,0.9999968844,23.39,54.51
223,34461A-LAN,2023-07-28_17:59:36,0.9999991720,23.37,54.38
224,HP3458A,2023-07-28_17:59:37,0.9999966750,23.37,54.38
225,34461A-LAN,2023-07-28_17:59:41,0.9999992480,23.39,54.32
226,HP3458A,2023-07-28_17:59:42,0.9999965505,23.39,54.32
227,34461A-LAN,2023-07-28_17:59:46,0.9999990170,23.41,54.34
228,HP3458A,2023-07-28_17:59:47,0.9999968902,23.41,54.34
229,34461A-LAN,2023-07-28_17:59:51,0.9999997560,23.4,53.67
230,HP3458A,2023-07-28_17:59:52,0.9999970337,23.4,53.67
231,34461A-LAN,2023-07-28_17:59:56,0.9999993800,23.39,53.46
232,HP3458A,2023-07-28_17:59:57,0.9999965798,23.39,53.46
233,34461A-LAN,2023-07-28_18:00:01,0.9999995190,23.41,53.72
234,HP3458A,2023-07-28_18:00:02,0.9999966530,23.41,53.72
235,34461A-LAN,2023-07-28_18:00:06,0.9999993810,23.4,54.00
236,HP3458A,2023-07-28_18:00:07,0.9999966061,23.4,54.00
237,34461A-LAN,2023-07-28_18:00:11,0.9999990000,23.41,54.18
238,HP3458A,2023-07-28_18:00:12,0.9999968243,23.41,54.18
239,34461A-LAN,2023-07-28_18:00:16,0.9999999810,23.39,53.85
240,HP3458A,2023-07-28_18:00:17,0.9999970469,23.39,53.85
241,34461A-LAN,2023-07-28_18:00:21,0.9999991430,23.39,53.78
242,HP3458A,2023-07-28_18:00:22,0.9999967657,23.39,53.78
243,34461A-LAN,2023-07-28_18:00:26,0.9999987040,23.36,53.90
244,HP3458A,2023-07-28_18:00:27,0.9999969722,23.36,53.90
245,34461A-LAN,2023-07-28_18:00:31,0.9999991410,23.36,54.08
246,HP3458A,2023-07-28_18:00:32,0.9999961873,23.36,54.08
247,34461A-LAN,2023-07-28_18:00:36,0.9999991580,23.33,53.90
248,HP3458A,2023-07-28_18:00:37,0.9999962650,23.33,53.90
249,34461A-LAN,2023-07-28_18:00:41,0.9999988050,23.33,53.83
250,HP3458A,2023-07-28_18:00:42,0.9999968082,23.36,53.81
251,34461A-LAN,2023-07-28_18:00:46,0.9999985670,23.3,53.70
252,HP3458A,2023-07-28_18:00:47,0.9999967496,23.3,53.70
253,34461A-LAN,2023-07-28_18:00:51,0.9999993390,23.29,53.26
254,HP3458A,2023-07-28_18:00:52,0.9999965183,23.27,53.22
255,34461A-LAN,2023-07-28_18:00:56,0.9999993950,23.24,53.28
256,HP3458A,2023-07-28_18:00:57,0.9999969195,23.24,53.28
257,34461A-LAN,2023-07-28_18:01:01,0.9999988100,23.23,53.16
258,HP3458A,2023-07-28_18:01:02,0.9999965974,23.22,53.22
259,34461A-LAN,2023-07-28_18:01:06,0.9999996740,23.23,53.44
260,HP3458A,2023-07-28_18:01:07,0.9999967906,23.23,53.44
261,34461A-LAN,2023-07-28_18:01:11,0.9999995730,23.24,53.98
262,HP3458A,2023-07-28_18:01:12,0.9999969605,23.24,53.98
263,34461A-LAN,2023-07-28_18:01:16,0.9999995420,23.26,54.23
264,HP3458A,2023-07-28_18:01:17,0.9999967321,23.26,54.23
265,34461A-LAN,2023-07-28_18:01:21,0.9999999620,23.29,54.42
266,HP3458A,2023-07-28_18:01:22,0.9999970000,23.29,54.42
267,34461A-LAN,2023-07-28_18:01:26,0.9999996970,23.27,54.36
268,HP3458A,2023-07-28_18:01:27,0.9999969385,23.27,54.36
269,34461A-LAN,2023-07-28_18:01:31,0.9999989480,23.29,54.01
270,HP3458A,2023-07-28_18:01:32,0.9999969517,23.29,54.02
271,34461A-LAN,2023-07-28_18:01:36,0.9999983320,23.3,53.89
272,HP3458A,2023-07-28_18:01:37,0.9999970293,23.3,53.89
273,34461A-LAN,2023-07-28_18:01:41,0.9999986880,23.3,53.96
274,HP3458A,2023-07-28_18:01:42,0.9999968360,23.3,53.96
275,34461A-LAN,2023-07-28_18:01:46,0.9999993010,23.3,54.15
276,HP3458A,2023-07-28_18:01:47,0.9999967672,23.3,54.15
277,34461A-LAN,2023-07-28_18:01:51,0.9999991430,23.31,54.60
278,HP3458A,2023-07-28_18:01:52,0.9999967980,23.31,54.60
279,34461A-LAN,2023-07-28_18:01:56,0.9999989030,23.3,54.97
280,HP3458A,2023-07-28_18:01:57,0.9999970484,23.3,54.97
281,34461A-LAN,2023-07-28_18:02:01,0.9999996040,23.34,55.03
282,HP3458A,2023-07-28_18:02:02,0.9999967862,23.33,54.92
283,34461A-LAN,2023-07-28_18:02:06,0.9999996020,23.33,54.24
284,HP3458A,2023-07-28_18:02:07,0.9999972841,23.33,54.24
285,34461A-LAN,2023-07-28_18:02:11,0.9999992440,23.34,53.62
286,HP3458A,2023-07-28_18:02:12,0.9999968844,23.34,53.62
287,34461A-LAN,2023-07-28_18:02:16,1.0000003200,23.36,53.37
288,HP3458A,2023-07-28_18:02:17,0.9999968653,23.36,53.37
289,34461A-LAN,2023-07-28_18:02:21,0.9999992030,23.33,53.47
290,HP3458A,2023-07-28_18:02:22,0.9999965739,23.33,53.47
291,34461A-LAN,2023-07-28_18:02:26,0.9999999100,23.36,53.75
292,HP3458A,2023-07-28_18:02:27,0.9999968814,23.36,53.75
293,34461A-LAN,2023-07-28_18:02:31,0.9999991470,23.4,54.02
294,HP3458A,2023-07-28_18:02:32,0.9999967394,23.41,53.93
295,34461A-LAN,2023-07-28_18:02:36,0.9999989760,23.41,53.52
296,HP3458A,2023-07-28_18:02:37,0.9999964275,23.41,53.52
297,34461A-LAN,2023-07-28_18:02:41,1.0000001100,23.4,53.44
298,HP3458A,2023-07-28_18:02:42,0.9999969268,23.4,53.44
299,34461A-LAN,2023-07-28_18:02:46,0.9999992550,23.41,53.50
300,HP3458A,2023-07-28_18:02:47,0.9999968155,23.41,53.50
301,34461A-LAN,2023-07-28_18:02:51,0.9999997960,23.37,53.51
302,HP3458A,2023-07-28_18:02:52,0.9999972007,23.37,53.51
303,34461A-LAN,2023-07-28_18:02:56,0.9999988030,23.37,53.28
304,HP3458A,2023-07-28_18:02:57,0.9999967423,23.37,53.28
305,34461A-LAN,2023-07-28_18:03:01,1.0000000100,23.37,53.07
306,HP3458A,2023-07-28_18:03:02,0.9999968229,23.37,53.07
307,34461A-LAN,2023-07-28_18:03:06,1.0000004800,23.33,53.05
308,HP3458A,2023-07-28_18:03:07,0.9999973705,23.33,53.05
309,34461A-LAN,2023-07-28_18:03:11,0.9999996210,23.34,53.27
310,HP3458A,2023-07-28_18:03:12,0.9999970601,23.34,53.40
311,34461A-LAN,2023-07-28_18:03:16,0.9999994500,23.3,53.59
312,HP3458A,2023-07-28_18:03:17,0.9999967233,23.3,53.59
313,34461A-LAN,2023-07-28_18:03:21,0.9999990200,23.29,53.41
314,HP3458A,2023-07-28_18:03:22,0.9999966237,23.27,53.43
315,34461A-LAN,2023-07-28_18:03:26,0.9999988910,23.26,53.62
316,HP3458A,2023-07-28_18:03:27,0.9999967672,23.26,53.62
317,34461A-LAN,2023-07-28_18:03:31,0.9999988700,23.23,54.34
318,HP3458A,2023-07-28_18:03:32,0.9999966720,23.23,54.34
319,34461A-LAN,2023-07-28_18:03:36,0.9999988400,23.19,55.48
320,HP3458A,2023-07-28_18:03:37,0.9999971509,23.19,55.48
321,34461A-LAN,2023-07-28_18:03:41,0.9999991350,23.14,55.81
322,HP3458A,2023-07-28_18:03:42,0.9999967980,23.16,55.88
323,34461A-LAN,2023-07-28_18:03:46,0.9999993100,23.16,55.97
324,HP3458A,2023-07-28_18:03:47,0.9999965256,23.16,55.97
325,34461A-LAN,2023-07-28_18:03:51,0.9999993160,23.19,56.12
326,HP3458A,2023-07-28_18:03:52,0.9999969810,23.19,56.15
327,34461A-LAN,2023-07-28_18:03:56,0.9999991350,23.2,56.12
328,HP3458A,2023-07-28_18:03:57,0.9999973544,23.2,56.12
329,34461A-LAN,2023-07-28_18:04:01,0.9999994220,23.23,56.17
330,HP3458A,2023-07-28_18:04:02,0.9999970982,23.23,56.17
331,34461A-LAN,2023-07-28_18:04:06,0.9999998990,23.22,56.04
332,HP3458A,2023-07-28_18:04:07,0.9999974306,23.22,56.04
333,34461A-LAN,2023-07-28_18:04:11,0.9999998440,23.2,55.90
334,HP3458A,2023-07-28_18:04:12,0.9999973808,23.2,55.90
335,34461A-LAN,2023-07-28_18:04:16,0.9999987760,23.22,56.16
336,HP3458A,2023-07-28_18:04:17,0.9999965754,23.22,56.16
337,34461A-LAN,2023-07-28_18:04:21,0.9999995570,23.22,56.29
338,HP3458A,2023-07-28_18:04:22,0.9999975448,23.23,56.28
339,34461A-LAN,2023-07-28_18:04:26,0.9999995250,23.26,56.46
340,HP3458A,2023-07-28_18:04:27,0.9999969473,23.26,56.46
341,34461A-LAN,2023-07-28_18:04:31,0.9999998240,23.27,56.44
342,HP3458A,2023-07-28_18:04:32,0.9999970850,23.27,56.46
343,34461A-LAN,2023-07-28_18:04:36,0.9999989760,23.26,56.49
344,HP3458A,2023-07-28_18:04:37,0.9999970381,23.26,56.49
345,34461A-LAN,2023-07-28_18:04:41,1.0000003600,23.29,56.47
346,HP3458A,2023-07-28_18:04:42,0.9999971055,23.29,56.47
347,34461A-LAN,2023-07-28_18:04:46,0.9999994150,23.29,56.75
348,HP3458A,2023-07-28_18:04:47,0.9999968141,23.33,56.85
349,34461A-LAN,2023-07-28_18:04:51,0.9999999090,23.31,57.41
350,HP3458A,2023-07-28_18:04:52,0.9999966823,23.3,57.57
351,34461A-LAN,2023-07-28_18:04:56,1.0000004900,23.29,57.99
352,HP3458A,2023-07-28_18:04:57,0.9999974437,23.29,58.05
353,34461A-LAN,2023-07-28_18:05:01,1.0000005000,23.29,58.31
354,HP3458A,2023-07-28_18:05:02,0.9999971948,23.29,58.31
355,34461A-LAN,2023-07-28_18:05:06,1.0000001100,23.3,58.42
356,HP3458A,2023-07-28_18:05:07,0.9999971699,23.3,58.42
357,34461A-LAN,2023-07-28_18:05:11,1.0000001100,23.27,58.39
358,HP3458A,2023-07-28_18:05:12,0.9999975477,23.27,58.39
359,34461A-LAN,2023-07-28_18:05:16,0.9999998180,23.3,58.29
360,HP3458A,2023-07-28_18:05:17,0.9999971392,23.3,58.29
361,34461A-LAN,2023-07-28_18:05:21,1.0000008000,23.29,58.34
362,HP3458A,2023-07-28_18:05:22,0.9999973105,23.29,58.34
363,34461A-LAN,2023-07-28_18:05:26,0.9999997760,23.31,58.19
364,HP3458A,2023-07-28_18:05:27,0.9999972168,23.31,58.19
365,34461A-LAN,2023-07-28_18:05:31,0.9999995120,23.34,58.05
366,HP3458A,2023-07-28_18:05:32,0.9999973720,23.33,58.02
367,34461A-LAN,2023-07-28_18:05:36,0.9999999140,23.33,57.99
368,HP3458A,2023-07-28_18:05:37,0.9999974803,23.33,57.99
369,34461A-LAN,2023-07-28_18:05:41,1.0000011700,23.34,58.16
370,HP3458A,2023-07-28_18:05:42,0.9999969517,23.34,58.16
371,34461A-LAN,2023-07-28_18:05:46,0.9999994780,23.36,58.22
372,HP3458A,2023-07-28_18:05:47,0.9999967233,23.36,58.22
373,34461A-LAN,2023-07-28_18:05:51,1.0000002300,23.33,58.53
374,HP3458A,2023-07-28_18:05:52,0.9999969078,23.33,58.53
375,34461A-LAN,2023-07-28_18:05:56,0.9999992830,23.29,59.69
376,HP3458A,2023-07-28_18:05:57,0.9999969869,23.29,59.69
377,34461A-LAN,2023-07-28_18:06:01,0.9999994960,23.29,60.11
378,HP3458A,2023-07-28_18:06:02,0.9999966794,23.29,60.11
